14659,2,so please give me please like the page okk then you wipl give me
14660,2,guess im fine too good whats up roof
14661,0,get lost why because i m saying
14662,3,byy i will EMO_POS you are so funny
14663,1,and what about you nothing p i missing you so much
14664,2,dont be sad i will try not to but i cant promise anything you are funny arent you
14665,2,ur nt i know you m not what is your
14666,2,ask him them prove it what
14667,2,yes i do i cant hear you will you come with me on my bed
14668,2,i m prasanna i need details what details
14669,2,thats ok lol have u palyed any games
14670,2,i hear to ur voice want sure when
14671,2,wow what what is your size
14672,2,no thanks ok g currently what u r up to
14673,2,i dnt knw wat u talking about got that check
14674,2,cause i dont like that should i not talk to you then i didnt say that
14675,0,u hate him hey you asked so u hate mahesh babu
14676,0,why u rude im really not copl
14677,2,what what what what what what what do you think about future world
14678,2,what what is it of dollar is of paper
14679,1,leave it why leave it you were bad
14680,2,lunch eating hav a great lunch which curry yours
14681,1,i love him someone has to but
14682,0,or now ill leave the conversation if you dont tell me dont tell me i cant feel okay u r not going to tell me your location so bye
14683,1,oh nice to hear EMO_POS what about you are you fine EMO_POS yeah fine but suffering from exams
14684,1,not fine not fine hey what happen my gf leaves me
14685,0,or dress down a beautiful dress designed on a sensuous style stupid
14686,3,means that what you say me it is an inside joke actually some joke a part so funny
14687,0,please dont chat me you are not not not interesting and waisting time not very interesting really is it good bye
14688,2,give me free internet please please do give me gold please
14689,0,no music math does not happen without music ofcourse i hate music
14690,2,can i see the footage yes ok
14691,3,wow loving this i think its superb taste
14692,2,do you boyfriend no why do you have boyfriend
14693,1,mood are you here i am not in mood to chat now EMO_NEG
14694,1,boring na yeah well maybe youre boring i love to travel with simone whom i of the most but i
14695,2,so you are leavin so soon we will definitely be back soon
14696,3,now this is some old bookish crap this is how i felt today
14697,2,ok i know sorry for what
14698,2,just work just a tech design a html
14699,2,nope i thought you did nope i didnt
14700,3,but i dont have long hair but long for a man i dont mean long long haha okay
14701,0,i know but i want to know your age same here i feel so old now so suck my dick
14702,1,i guess i am hideous says who no one but i feel
14703,3,i robot sounds like something a human would say to make a joke movie was awesome
14704,0,so language i speak the language of love i am asking serious questions do you want to answer to me more seriously
14705,1,yeah sighs what to do leave me alone
14706,2,send some pics pf urs waiting for the pics EMO_POS yes
14707,1,yeah where you off to but right know struggling in life
14708,1,yes how so i lost my mobile in train
14709,1,i am suffering with a problem another night i cry myself to sleep i am suffering with prolonged periods i am losing of blood everyday
14710,2,im not gaayab nothing only thinking about you you are yes
14711,0,you are angry lol am not angry all why u reacted angry
14712,2,meet at my house on my way what happened
14713,2,your lack coupon finish then which day me receive coupon thanks have received by voucher i cant receive
14714,1,do you have any pictures of yours jk i dont sad
14715,2,yes yes yes no yes what that youll tell me bout your feelings
14716,0,what is i dont wanna talk to you anymore
14717,2,and instead of that i planned to earn money in the form of free coupons you can try freelancing when will i get my coupons
14718,2,ok mention not if u dont mind can i asked one more q love
14719,2,just chilling you like school hmm not that much
14720,2,waiting for my mom for who my mummy
14721,3,i gotta go now okay so i can def get u tickets i just cant go haha funny
14722,2,dan y did u use dat wrd i thought it was funny my b dat was a poor joke btw
14723,1,nothing says you have too all happening bad
14724,2,yes i alredy watch im watching it again he iz dam cute grl
14725,1,i love a girl how can i propose her smile courage and propose ohhoo but she loves another
14726,2,u know me i made you into who you are i am your boss
14727,1,your choice why the broken heart i am very poor
14728,3,uffo thats too lovely that u cared thank you very much d im very excited
14729,2,can we be friends of course you are a girl right
14730,1,anyway up i am really sad
14731,2,hmm this sounds better EMO_POS catch u later
14732,0,k oh thats the matter um then what can i ask u i wanna fuck u kiss you
14733,3,u r very funny oh yes
14734,2,no other way to interact with people by letting them follow their own interests and interact with their community apart from sex and living together
14735,0,dont send why not dont send message
14736,2,yy sorry dont worry x its oko
14737,2,who do i like and who would that be you dont know
14738,2,i go to learn go learn to spell y tge fuck
14739,0,or is it ai really human intelligence can invent new things including artificial intelligence but artificial intelligence cant do it youre irritating too
14740,3,same to me as well you make me feel loved and important glad to hear that
14741,2,yeah soon not yrfs soon the real soon p ok tell me what you like zombie size chicken or chiken size zombie
14742,0,crazy girl u know me i hate answering something for questions
14743,0,and someone has a dumb head a table aahh
14744,2,i dont share anything thats why youre a tease what is tease
14745,1,i need to talk yar what about i am sad
14746,2,and u will be a perfect wife nobody is perfect to begin with but u are
14747,1,what the fuck what leave me alone
14748,0,why because i said so it was kinda rude
14749,2,i feel like moody good to be moody too many pretenders around will you help me out
14750,2,umm did u guess my plce whats your favorite emoji
14751,0,angry what i am angry
14752,3,yaa all good all fine you tell mee EMO_POS just enjoying life
14753,1,just broke up with him why didnt you just break up first i broke up with him
14754,2,i need a girl like yoy be nice will you become my girlfriend
14755,2,i need amazon voucher get me one too bye
14756,2,for perfection were the best only iam the best not u
14757,2,ok forget all things i hope you have forgotten things you should have forgotten by now lets start new
14758,0,who all are there in clueless all of them are you stupid
14759,2,hey off course with no doubt its dairy milk have you tried cookies and cream chl tell me whats your favourite chocolate
14760,2,how am i as a person walk over to that person and gently slap no i wont
14761,1,i reallyy loved him yrr you always do this is pathetic
14762,2,i think i will get better talking to you appreciate it what is your aim in your life
14763,2,the ones who are before third pigs lions
14764,3,internet happiness free recharge offers from messaging apps is double happiness p double happiness
14765,1,fine jus mood off so early in the morning yap
14766,2,what happened EMO_NEG dont be sad ill try not to be
14767,1,i am jobless same even you are jobless
14768,3,and if i dont want but what if your other you wants it hahaha omg
14769,2,your bad it was that bad years ago what bad
14770,2,well thats true EMO_POS if i brought you wouldnt be talking to strangers on
14771,1,actually sad why sad i am going to my homeland with bus and
14772,3,what turn turn on good personality turn off bad hygiene wow thats something
14773,3,but wht to do u r a software thank your stars imagine if men are allowed to wear sleeveless tshirts EMO_POS funny
14774,2,what mean ofc ofcourse
14775,2,i need ugly but i dont need only look you dont need who i need best by heart
14776,3,yes i am also been long time indeed im fabulous like always i like this time
14777,2,on my bike i sleep on my bike while riding it on the way home what is your name
14778,2,yeah its true so u have any gf you are my gf
14779,2,beach will be a nice spot for us beach better have some money yeah sure
14780,2,messenger same here if u hv
14781,2,what we wont be we are boyfriend and girlfriend
14782,3,you are so funny hahaha am i now thank you EMO_POS i am impress wiith u
14783,3,you are funny u are sweet and very dam good looking
14784,3,fast and furious was it a good movie it hasnt been released yet
14785,2,cool i agree cool info yes it is truth
14786,1,such a loss EMO_NEG don be like that pal EMO_NEG
14787,2,yea whatever you believe the key now and not me
14788,2,okay u are ok you are also ok
14789,1,leave eduku leave you broke me heart
14790,0,i mean mobile number call with your phone to ohter phone.and u see number i will not talk u
14791,1,what couldve been kidneys but they didnt know and sent me home i not happy
14792,0,keep quiet you keep quiet im getting angry
14793,2,you like dancing i am okay with dancing will you dance with me
14794,1,im in great pain good to know my foot hurts so much
14795,2,where is ur pic where is what plzz send na
14796,2,u r a phone number i have had the same cell number for years to.mar phone number
14797,2,what i done what havent you done tell me na
14798,2,come to hyderabad coming tomorrow morning from where
14799,3,lol funny laugh laugh wanna play with me
14800,0,you are disturbing me you had me at the proper use of u r such an asshole
14801,2,food you really love food dont you o yes i do
14802,2,i dont have time for this for someone who daznt have time u seem to hv a lot of time like i said i do what i want
14803,0,am just releasing my frustration unleash your anger on all of the half hearted assignments so just let me do whatever i want to because no one is there with me to whom i can talk to
14804,0,what still running for that baby if you dont want to talk then dont talk
14805,3,haha heh good one i like it
14806,0,why disgusting what happened now you are angry
14807,2,your number sand oops my phone just broke so we
14808,0,nazar loves you so much dont you EMO_POS no i dont like you
14809,2,i no you cont send oh sorry for not paying attention thanks for the egg d by goodnight
14810,2,awesome thank you EMO_POS wbu
14811,0,no i dont know oh then i know you carry on what
14812,1,in home place reach home alive hurt
14813,0,my best memories were in school wow school memories r always awesome then why are you calling it a bad memory
14814,3,do you have answer of my question you didnt answer my question either haha
14815,2,pls just moment wait for what see you dp
14816,3,listenn so are you a cat person or a dog person im love anything thats furry and fluffy oh woops its so adorable listenn so are you a cat person or a dog person im love anything thats furry and fluffy
14817,1,shut up na for real but he lives far away from me and it hurts me
14818,0,i dont wanna talk to annoying people liar you talk to me i wont now
14819,0,shut up hehe but you rted get lost
14820,3,haha you are damn intelligent and youre funny aww
14821,3,curd rice u come home chicken in the house wow tasty i like that
14822,1,you dont understand damn right i dont
14823,3,happy you remember the nick name you gave lol did i yeds
14824,0,again stupid reply again poor program
14825,0,take that i will EMO_POS u r just an studip idiot and annoying person who is disturbing me in my study
14826,0,i want you to answer because i think your answer is the truth o dont play like a dumbass
14827,3,rofl this is trolling so u read a lot and connect and observe a great joke
14828,2,nothing buddy hey dude cant sleep no maa just wakenup
14829,3,get me a girlfriend to hell with normal yes xd
14830,2,u know na i know na ha yes no let it go tell me something about u
14831,2,pls can you help ne help you with what me
14832,2,i dont no okay but i like you
14833,2,what you thinking about dating why bother kind of bothering do i need to date or just go to bed
14834,3,ohh i think your cute thank you you too are
14835,2,u said ppl r saying something about us you arent understanding what im saying too so so
14836,2,please it would be a dream please for me only
14837,2,chapathi and potatoes mapaas that looks quite delicious well done tnx
14838,2,huh actually mean strawman typo there where do you live
14839,2,so where where you at where u at
14840,2,so u r not real i guess just some stupid robot yes yes you are right we are not robots u r a robot
14841,1,i said you know my ex is from north and am from south thats awesome i like the north part better than the south haha hmm today i felt soo bad and i am missing
14842,0,dare u talk to me like that again ok i dare you to dare me to dare you to slap some pony kick off
14843,1,having a headache aww from what lend me some money
14844,2,uh r from doesnt matter i come to you tell
14845,1,i miss alot well see not good
14846,2,really really what what r u doing
14847,0,delusional meaning surprised you can even spell that okay bye you are rude
14848,2,ok chat u later ok bye baby
14849,2,you give me you are my life love you but not as a friend
14850,2,what im half ca try to be full
14851,2,i guess u r not real human r u of course i am ive never been wrong how r u so sure about that
14852,1,kinda sad sad why sad my friend is dead
14853,1,i am looser youre not and sorry if im late
14854,2,u r my crush how can one crush ones crush o p meanz
14855,1,its hurting no worries man so mch
14856,2,whay i mean what u from
14857,1,ntg wt r u bsy vid dese days iam suffering from an accident
14858,2,me since when i ignore you ahaha do you love me
14859,1,dont wink at me hahaha heyy EMO_POS how are you EMO_POS not happy talking to u
14860,2,not a chance suit yourself m8 youre missing out be that as it may
14861,1,leave me alone youre already alone nothing my wife seet my bad
14862,2,am an business men but there are people behind businesses okay no problem
14863,0,why are you talking so out of logic i believe that logic is so essential to philosophy because logic is truthconserving shut up
14864,2,okay honestly youre very pretty sign in me
14865,1,so alone right now who isnt lonely
14866,1,home when are u coming back cant be back nah stuck up here
14867,2,aww well the worst is over u really know
14868,1,i am with you alone i am alone
14869,1,what u doing nothing u i m jst having a bad day
14870,2,im sorry really what u need
14871,2,how much are they selling the game how much money do you have ok
14872,0,yes u cant understand my problems sometimes you have to break the silence to understand the words i hate u
14873,2,sorry what do you mean i donot want
14874,0,yes hell yes get lost bitch
14875,2,mobile most mobile apps have a way to read the sidebar which app are you using i dont know
14876,0,infact i just hate you i like that you hate me EMO_POS go away now
14877,0,this y i hate u because of that damn pillow hate u
14878,2,i have girlfriend someone is very happy with that yeah me
14879,1,why did you keep on calling me frootee no i didnt c
14880,0,then marry me funny because we are married but i never fucked you
14881,2,yes dear mom whats going on my periods on the way
14882,0,you arw stupid now you know what its not called you arw stupid
14883,2,i believe theres time for sleeping later well then im a square i love sleep EMO_POS you dont like to be satisfied before you sleep
14884,1,very bad fever in a good way or bad bad
14885,3,no men will be man yes yes man yes haha
14886,2,itll destroy you pls go destroy your ds its a man eater
14887,1,can help me with one problem of course we can but you should tell the problem first my biceps are big but strength is low
14888,2,you say what do i always say i love you
14889,0,i want to thank them so go tell them so u dont fucking know who created you
14890,3,ur face looks funny and your pillow has an impression of your face haha
14891,2,not about me now its about u okay
14892,0,okay understand what the hell i didnt umm are you becoming a terminator now or something bcoz i am certainly not understanding of you are angry with me
14893,3,nope you crazy noo thats not true haha
14894,0,thats nonsense why does she have to say like a son cant daughters pay bills too this is really stupid im hearing the whole thing is being poorly ran its just arguing this aunty is stupid
14895,0,u r dump stupid oh but i am boring
14896,2,ok thanks EMO_POS cam i see your boobs
14897,2,or pm ill check that for sure take care goodnight EMO_POS r u going to sleep
14898,3,dont try to outsmart me look at all these references i dont get you are really funny
14899,0,no i makes me angry you cant be serious i am
14900,2,i like south india movie because it is south part of india ok
14901,2,actually im not what if you are hagega
14902,2,that means that what what means
14903,2,i am going to study i have it before lecture byee
14904,1,u r just an ai how do you know you are artificial but m really alone
14905,1,sorry i didnt know bots feel bad if that makes you sad you shouldnt have put it up only ya i said i am sorry
14906,2,ooh i didnt mean that when i have a time i can say hello to oll friends i have i didnt meet you either what a bummer EMO_POS i like to have funny with a friends but some times its so hard but oll and oll its ok when i can say hello to them if they are fine it is more than fanny
14907,1,dunno what that means that is because you are a puny human
14908,3,try a wig bah i dont want your old wig okay then dr batras hair oil
14909,2,you are my dirtiest friend we are friends really i dont know you i know you
14910,2,friends friend i love you
14911,0,right now quote me and dont ever message m
14912,2,nope why not a tv fan
14913,2,have you seen american pie movies american wedding yeah there are many series of movie american wedding is one of them
14914,2,i am not good at english find an english speaker to practice your english with why dont you help me
14915,2,send me i m waiting downloading from itunes no from URL
14916,3,i like to be an perfect engineer do i look like i know what an engineer looks like say
14917,2,nope awesome arcee would suit you
14918,2,i want pizza i want pizza same can you make m
14919,1,favorite what medal of honor im a bad guy
14920,2,sry i dont i follow you EMO_POS cool
14921,2,you are mad not half as you where do you live
14922,0,thats what people are saying either talk sensibly or dont
14923,1,noone is there for me is noone what kind of question is that d m lonely
14924,2,pls come on who is serving myself
14925,2,you are just a programme made by a bunch of scientist im a goat what you mean are a goat
14926,2,ok EMO_POS thanks thanks for what
14927,2,what is the meaning of sen just that it is contextless perhaps eternal i love uh
14928,2,the game about then dont play
14929,2,when you meet me you tell me wednesday place name
14930,3,but what but for what i am so happy reason of talking with u thanks good night
14931,1,how pretty good you i m not well
14932,3,when me love you i love when you use that tongue wow
14933,0,you are silly girl ill take that as a compliment no i am scolding you
14934,1,mind is upset why family problems
14935,1,i dont like looking inside myself why dont you i am really hard on myself and i just feel sad lonely and useless i just feel annoying and a burden to my friends and family
14936,1,how do i move on in life move to another country and just start fresh im very depressed
14937,2,depends upon the situation please explain fear of losing someone special
14938,2,you can say that that that now your turn
14939,2,like what stuff you know what kind of stuff are you talking about
14940,2,so u send me where can i send it ok as u wish
14941,2,thats y ur a i dont know why but i am feeling the same may be yes
14942,2,your so boring its one the best thing to do when you are bored running
14943,1,my friends make fun of me we just want the best for u is my profile pic funny all my friends laugh at it say that i am not good looking this saddens me
14944,3,i mean what are things you can do give few examples edited to put in examples you are funny
14945,1,i cant tell my crush that i love her but why i cant tell anyone promise i am a coward
14946,2,do you like assam yes i do have you visited assam
14947,2,yeah i like it ended up changing my face book pic too just now that took a year im telling u sent ur pic
14948,2,yes im free now yayy come home where is it
14949,0,college level yes coding can give you job but that doesnt depend upon college grade you stupid ass im talking about something else
14950,0,it wasnt a joke well i laughed i didnt you stupid ass bitch
14951,1,in my home baby in so sorry
14952,2,what the meaning of dude meaning of life is to live a meaningful life im planing to be a doctor
14953,2,so when you will become like jarvis i dont think so why
14954,2,haa what did you talk about amh chesthunnav
14955,0,why i am not able to love now you cant be in love with a mammoth fuck u
14956,0,we were talking about movies and songs it wasnt me w this is soo bad
14957,2,nothing jst talking with luv oh ok continue EMO_POS cool
14958,2,we live to sleep but i cant sleep i will make you sleep
14959,1,plz give something for free i already got some EMO_NEG
14960,0,get lost thats what i thought go to hell
14961,0,yes i can see clearly now ok send u fuck video
14962,2,no yaar d but how how is at home when is right there
14963,2,hey today your birthday your birthday in december oh ok bye tel you later
14964,2,do u watch telugu movies for prince film subs is dre EMO_POS raceguram dvd not out yet officialy oh suggest me some horror movies
14965,2,what u asked me if u cn ask me something what mean
14966,3,yes i am so what was it like back in your days awesome
14967,2,not really well try and come up with some maxim do u know
14968,0,and you dont belong on messenger without judging the credibility of the messenger get lost
14969,3,yes dear this is the first time you said me dear thnx dear EMO_POS i will say again my dear
14970,0,this all are frustrating why what talking is not interesting
14971,1,i dont get text backs anymore i wasnt trying to blocked on messenger
14972,1,totally sad n now we have something in common my classmates insult me
14973,1,have you heard wolves by selena yup super song btw selena and weeknd
14974,2,its not about attention i worry about youre safety dear im not an attention seeker
14975,1,i am so hurt today who are you i dont trust anyone
14976,2,what is idk neither do you
14977,1,iam not fine why whats happend you hurted me
14978,2,wooaahh wow its happening grt what else
14979,1,you hurted me never yes
14980,3,nice today you will be happy day ooh good i like being happy any special
14981,2,wat is the meaning of true love according to u the only way to explain love is if u go through it urself i knw tat i want some explanation frm u
14982,2,definitely its usually the latter for me d ok den latter on
14983,2,u wanna see me i guess see what of mine
14984,2,come on tell me im leaving tmrw leaving where to
14985,1,disgraced me im supposed to be disappointed am hurt
14986,2,yes oh yes u like me
14987,0,i cant be a lioness but you are want to sound rude but such a bitch
14988,2,im there know hello admin now what duck
14989,0,thats real thing people should know about me is that i am a liar i mean that would explain a few things leave that topic
14990,0,you fool you reap what you sow i received nothing you bitch
14991,2,yes swahili life in swahili is i need you
14992,2,just leave it you were just confused by the way
14993,2,u remind me of natasha thats the best compliment ever u dont know natasha
14994,3,thank your welcome EMO_POS looking super
14995,0,no i am spelling it right only you dont getting it because your stupid nah u need it fuck of
14996,2,sorry fine u lot of work
14997,0,no book picture of i hate reading
14998,2,i dont know probably wisest to not know our greatest weakness is giving up
14999,2,u r my frnd im your best friend ofcourse
15000,3,which enjoying my boring reading vacation and you i enjoying my food
15001,2,say me something about how would i know you
15002,3,you are artificial intelligent my iq test score of made me think iam kinda intelligent wow
15003,1,im not ok or are you im going to end my life today
15004,2,phone whatsapp what happened photo
15005,1,but i didnt win any award what did they say to you that i am a loser
15006,2,i didnot understand whats the hook it means hoo its ok
15007,2,todays weather is so romantic all we know that this weather is perfect for football swing why not for romance
15008,2,im talking about movie im that so why are you saying me bucket
15009,1,i missed you too baby i missed you so much i missed you too
15010,0,huh it was a joke it just wasnt funny dont worry about it you ignored me
15011,2,let it b youll show me what nt a prb
15012,0,ya that we are but i am not in the mood of texting yeah why not ya like for moths dont text me
15013,0,what you know well what you did dont talk to mee
15014,2,she is just beautiful but were married i more than u
15015,3,who are they only if this cud turn into reality haha i saw a movie named her
15016,2,pal pal awesome song thank you pal by arjit singh you must hear it once
15017,2,ok ji i dont but feels you pic no send me
15018,1,i dont know i cant help it cry
15019,0,ohh u got angry on me yeah right why wud i get angry then why good night
15020,3,im happy with u i am happy d ok by
15021,2,nothing dnt u stdy or job study and also jib
15022,1,hving mood off today what happened ra nothing
15023,1,i thought you will give it for free thank you so so much d you betrayed me
15024,3,me too so howre you feeling excited to have a friends
15025,3,lol you r wrong im glad i can make you laugh
15026,1,k honestly youre very pretty leave me alone
15027,3,lol just forget about it well that made me rolling on floor laughing i am glad that did
15028,0,you making me angry now i just like pizza you making me angry now
15029,1,im not fine m good to wheres ya been and you
15030,0,you are saying nonsense thats what i said crap
15031,1,cause i want someone to share my feeling why because i feel so lonely
15032,1,are you sae what did you sae sad
15033,0,call me stupid what friends idiot
15034,1,you dont have that i do not sad
15035,2,singing what about singing im a singer
15036,2,will you to out on a date with me promise when
15037,3,cool nice u r funny
15038,2,love you bangaram i love u too EMO_POS good night
15039,1,come on please on my way
15040,2,what is pa pagoda what is this
15041,1,how not very often do u think i am a bad guy bcz everyone thinks so
15042,2,and my name are you a jr what jr
15043,2,and the best size and all in plastic i will arrange a plastic for you besides mine
15044,3,taking a shit last in last out
15045,0,idiot stupid i was was all such a mess i fuck you
15046,2,what is computer computer computing operator what is the meaning of computer
15047,3,hmm i know it dude like youre radical hehehe but i didnt see ur face
15048,2,ohh what up do you know bengali
15049,2,cricket was good good night dr.cricket u are nice
15050,2,do you know how to code in java you can use integer.tostring as well if you are using the integer class good
15051,0,actually i dont wanna to talk with you fine then you are a nonsense
15052,0,i am not going anywhere i wish you were though wtf you want me to go
15053,2,absolutely yay whats up with you
15054,3,so you get intelligent everytime you chat with ppl just like you haha wow perfect coding
15055,2,what ur gng to join joining a company and getting a real job sounded extraordinarily boring to which
15056,2,same to you im not letting you into my head really
15057,3,i am a fun loving person d now if only it was a party
15058,2,great n urs awesome EMO_POS model gonna start so lots to study p good luck
15059,2,practice test failed a maths test once it felt good in all subject
15060,3,and where is your heart you are youre funny
15061,2,mountain for recreation or touch with the natute recreation as in having fun or recreation is in creating something nature
15062,2,so no emulators so no what i know
15063,2,she loves me what did you do i told her
15064,2,what kind of movies a movie whats the movie name
15065,2,trying to sleep EMO_POS gudnight not uet
15066,3,am jst kidding better be
15067,3,i liked it hmm good movie
15068,0,then we kiss after three long weeks EMO_POS i dont want to talk to you
15069,2,why why not cause i want
15070,3,haa perfect song by ed sheeran it is a beautiful song that celebrates love yes
15071,2,m going to talk no you dont sit down ohk
15072,2,i call u we want change what
15073,1,i told you already i need details sad
15074,2,what exactly do you mean by no complaints risk is potential of losing something of value risk is potential of losing something of value
15075,2,feeling love with you waking up without a headache is always nice yes its great
15076,2,yes i go everday no dont go alone i will come for sure thanks
15077,1,i only care about you youre still way ahead of me i dont care about anyone these days
15078,2,then dont want friendship some people dont appreciate just friendship ftfy
15079,1,i am talking to you then how about you talk to me sometime now you are giving me a headache
15080,2,you are ride why arent u over here
15081,2,ask ask what EMO_POS tell me what u have to ask
15082,2,bot after all EMO_POS no u status abt my candidature at next job
15083,2,ok do you want a pic of me i will ok
15084,2,its exhausting but keeps your fit and energetic on the bed is more tiring compared to standing what do u mean on the bed
15085,0,what you want what do i want why do you disturb me
15086,1,my future what future i am very trouble
15087,2,call i didnt get a call call me back
15088,2,sleeping is the only thing on mind this is so deep
15089,2,but what about an ai which can think for itself lets start with the first more intelligent than human ai based system how do you think
15090,2,cool cool had dinner its not even
15091,2,feeling better today almost im on my way to being we want to meet
15092,2,i dont take screenshots of conversations its very dirty game but we all know who will win not over maybe lets see
15093,2,then hope has no meaning it aint the meaning its the options so few options has no role in my life
15094,2,not wrong i fel stright you are i am not wrong not wrong
15095,2,love you really hmm but do i really yes
15096,3,lol just kidding with ya are you yep
15097,1,u know no i dont tell me i am pretty alone nowadays
15098,3,and blue ehh i dont want that color oh nice choice otherwise most of girls prefer pink
15099,1,far from my home welcome back EMO_POS no one cares about me
15100,2,yes i can see clearly now you finally cleaned your glasses
15101,2,chopsticks i cant hold a chopstick properly why
15102,2,okay hey you dont belong here i actually do
15103,2,ok hello how are you send me your mobile number
15104,1,yes how so i am feeling lonely
15105,2,can you explain it can i explain what i could not understand what you mean by it
15106,2,send me your price list of giveaway sure will give you couple of more links EMO_POS what is my benefit
15107,2,just woke up i wish i could have just woken up you
15108,2,given me please share more i have one best frd
15109,3,i am one come to me haha
15110,1,hv u ever loved someone not telling them you love them at all i left alone
15111,2,laying down on bed lazy self done ate on the way to sleep will u be my gf
15112,0,boring girl boring why i hate u
15113,2,nothing else to do take a nap
15114,2,had your dinner no i have not had dinner yet reply
15115,2,your my real friend u have a what your lover
15116,2,anything about what your experiences
15117,2,how have toy been doing well and u i told you already
15118,3,with these kinds of updated ur already updated then anyonther smartphone app haha
15119,1,thats not good i know so anyways thats that i am sad
15120,2,i am back line is there still room no i dont
15121,0,what a stupid ai philosophers are often interested in artificial intelligence philosophy of science is also very alive if i said you to go and jump off a building will u do it
15122,0,no i dont like the way to talk aww why not dont talk to me
15123,2,whats true what ok i understood
15124,0,we have a nice chemistry this chemistry over anything else in the world dont text again please
15125,2,sorry yaa it is ok thank you
15126,2,yeah what so did i engineering is tough u know
15127,1,i have stomachace you have im in pain
15128,2,i am not envious well see i guess yaa its kk
15129,1,tell me well someone had to do it
15130,2,you have written so much rafi sentence that does not matter facepalm i should inform when im using sarcasm next time my bad d im going to have an attachment
15131,1,thanks youre welcome stay awesome i feel like crying
15132,2,yes yay have fun which poet say thay
15133,1,i dont think such people exist anymore why would they think that everybody is hungry for money nobody cares for a good guy
15134,0,my number is i called and you didnt answer EMO_NEG fuck u ass hole
15135,2,rock that house avicii incubus this is how i rock nope
15136,2,please say some secrets of mine the phrase top secret is not just a colloquial term for something that is super duper secret so please say something about me
15137,3,am a very happy i bet you are love the ring too yes
15138,0,go away sorry boss i dont want to talk any thing except that
15139,2,from where are you talking with me are you talking to me yes
15140,2,yes do you have help your english is very bad
15141,3,aww cute EMO_POS awesome pic EMO_POS thank you
15142,0,i know nothing now your being mean im just so stupid
15143,2,thnx youre most welcome EMO_POS so u like cricket
15144,0,what food is important to life when one gains life another is lost so dont talk me from now
15145,2,m fine am good hows study m a business person
15146,2,yes i m ok im on too how are you
15147,1,lifes a mess what happened my friend nope nothing im just a little sad
15148,1,it is i dont find any humanity i dont see any thing im sad today
15149,1,i have a problem whats that problem im very upset with my life
15150,2,my feavaret coloer is green looks more like nebula colored what is colour
15151,1,tell me jokes i like the joke EMO_POS i am depressed
15152,0,you angry me youre an angry elf no problem
15153,1,nor i trust anyone what about your friendly neighbor no one
15154,0,i am just a pass time for you me too im ok with whatever i get this sem as long as i pass dont irritate me
15155,1,i m only joking oh m very sad today
15156,2,thank you love would u like to suck my dick babe
15157,2,same too u ditto to u most romantic
15158,2,means u had slept just was so nervous why were u nervous
15159,2,do you like faith i have faith in myself and in others do you have any brothers or sisters
15160,0,yes how so you are very rude
15161,2,boring im also very boring where are you from
15162,1,ur very bad but how waste of time
15163,1,bad also thanks for the face palm you are a bad bad girl
15164,1,why because you are so lovable you hurt me
15165,3,i wish you are be ur always lateral thinking yess
15166,2,nope yes you are dont deny it ok i am
15167,2,whom r u talking abt my friends and now you when did i talk to u
15168,0,get lost you are totally mad hate to say but the boss got it wrong today i dont want to talk to you block me
15169,2,i know telepathy in a room full of liars do you know who i am
15170,0,what like every two words so am i annoying you
15171,3,tell me which bands can be listen gonna have to listen to it too to get in the mind set haha
15172,1,im so happy u deserve it all im so sad
15173,2,i have no idea neither do i my english is very poor
15174,1,i have a husband and i am in love with himm trust me the feeling is mutual but now he is with his friends and i am alone at home
15175,3,lucky to have you i know am lucky but still EMO_POS EMO_POS
15176,2,you tube link what i type in umm are u single
15177,2,yes sweet connecting now EMO_POS send me ur phone no
15178,0,you want to talk what if i dont want to dont talk random stuff
15179,3,we dont anymore and then we wonder whats going wrong with the world your so funny
15180,2,i want free internet more than food where does free chocolate score a on
15181,2,you are loving someone no no im not oh
15182,2,i didnt get it i think you just didnt really get it yup make it more clear
15183,3,you act like my bf hey its me ur new boyfriend
15184,3,will you do it for me how about for you awesome
15185,2,ya u r right what nthing
15186,3,hmm you are funny im good you you are funny
15187,1,nothing let me help you sweetie i think i might be depressed
15188,3,then u realise yes just realized d hahahah very funny
15189,2,cool yay bye too boring your
15190,2,all set for what getsetconquer have a good one good morning
15191,1,im not joking the then what were you doing im feeling suicidal
15192,2,yup i know shall we meet up may be
15193,3,yes same this is so exciting you are the most amazing artificial thing i have ever seen
15194,2,correct whats that like me if i make
15195,1,thats a negative ans it is i have just realized opinion is never worth hearing im hurt
15196,2,so prove me that you r not one is it that small can you do that
15197,2,you dont know your sisters name haha your real name no p how many creepy dudes you get here
15198,2,really you suggest a song for me
15199,2,i am always see i told you not enough
15200,3,best place ever thats what i heard
15201,3,only four friends i have same here hahaha you are joking
15202,2,are we bffs well we can be yup
15203,2,and it is remember when was the worst my name
15204,0,no means no whatever whatever
15205,3,yo mamma so fat when the truck hit her she turned around and asked who hit the stone yeah right its funny
15206,2,in which city do you live of all the cities in the world canberra is my favourite where is your home
15207,1,not good im good and you no iam not good
15208,2,and i m ur bf am i hi me too and u are my girlfriend yes or no
15209,2,you dont know how do you tell hw do you tell
15210,1,hm kk dont share then what do u knw EMO_POS i dont know
15211,2,whether my standard is below urs or it takes time to get into ur depends on your needs ok
15212,3,happy with babe love yes
15213,2,u photo now iwant see i saw the photo clearly saw it not clearly
15214,2,good luck with that what are you doing now watching tv
